Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2013-05-31,0.091,0.802,0.107,0.1263,0.091,0.802,0.107,0.1263
2013-06-02,0.056,0.844,0.1,0.8442,0.056,0.844,0.1,0.8442
2013-06-03,0.07100000000000001,0.8075,0.1215,0.9217,0.07100000000000001,0.8075,0.1215,0.9217
2013-06-05,0.033,0.818,0.149,0.9924,0.033,0.818,0.149,0.9924
2013-06-06,0.0545,0.8395,0.1055,0.64075,0.0545,0.8395,0.1055,0.64075
2013-06-11,0.064,0.7845,0.1515,0.9776,0.064,0.7845,0.1515,0.9776
2013-06-13,0.07200000000000001,0.83,0.09799999999999999,0.47850000000000004,0.07200000000000001,0.83,0.09799999999999999,0.47850000000000004
2013-06-21,0.048,0.8355,0.116,0.81385,0.048,0.8355,0.116,0.81385
2013-06-25,0.0555,0.8610000000000001,0.0835,0.45585000000000003,0.0555,0.8610000000000001,0.0835,0.45585000000000003
2013-06-26,0.049,0.88,0.071,0.7066,0.049,0.88,0.071,0.7066
2013-06-27,0.0685,0.8035,0.128,0.9821,0.0685,0.8035,0.128,0.9821
2013-07-01,0.031,0.785,0.184,0.9717,0.031,0.785,0.184,0.9717
2013-07-02,0.087,0.807,0.106,0.9066,0.087,0.807,0.106,0.9066
2013-07-08,0.048,0.78,0.173,0.9944,0.048,0.78,0.173,0.9944
2013-07-10,0.14,0.688,0.172,0.7783,0.14,0.688,0.172,0.7783
2013-07-11,0.10033333333333333,0.8046666666666665,0.09466666666666668,0.08879999999999999,0.10033333333333333,0.8046666666666665,0.09466666666666668,0.08879999999999999
2013-07-16,0.063,0.797,0.14,0.9869,0.063,0.797,0.14,0.9869
2013-07-17,0.038,0.769,0.194,0.9974,0.038,0.769,0.194,0.9974
2013-07-18,0.089,0.77,0.14,0.9744,0.089,0.77,0.14,0.9744
2013-07-22,0.044,0.881,0.07500000000000001,0.8548,0.044,0.881,0.07500000000000001,0.8548
2013-07-23,0.07175000000000001,0.861,0.06675,-0.0030000000000000027,0.0606,0.8634000000000001,0.0754,0.19271999999999997
2013-07-24,0.062,0.798,0.13999999999999999,0.961125,0.062,0.798,0.13999999999999999,0.961125
