Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2019-05-21,0.09118181818181817,0.7506363636363637,0.15818181818181817,0.49559090909090914,0.09438461538461541,0.7618461538461538,0.14376923076923076,0.3154846153846153
2019-05-22,0.041,0.67,0.288,0.9992,0.066625,0.79175,0.14150000000000001,0.4393125
2019-05-23,0.08272727272727273,0.7475454545454544,0.16972727272727275,0.6384636363636363,0.08550000000000002,0.7465833333333333,0.16800000000000004,0.6619333333333334
2019-05-24,0.1195,0.72,0.1605,0.0025000000000000022,0.08860000000000001,0.7764,0.135,0.47124
2019-05-28,0.09462499999999999,0.721875,0.18362499999999998,0.73865,0.08309090909090908,0.7559999999999999,0.16109090909090906,0.7204454545454547
2019-05-29,0.074,0.7464000000000001,0.18,0.58038,0.09110000000000001,0.7569000000000001,0.15219999999999997,0.30721
2019-05-30,0.07828571428571429,0.7628571428571428,0.15885714285714286,0.9604857142857143,0.09381818181818181,0.7792727272727272,0.1269090909090909,0.45082727272727274
2019-05-31,0.11466666666666665,0.7563333333333334,0.12866666666666668,0.2085,0.08416666666666667,0.7731666666666667,0.1423333333333333,0.36003333333333326
2019-06-02,0.10725000000000001,0.78975,0.10300000000000001,-0.18125,0.10725000000000001,0.78975,0.10300000000000001,-0.18125
2019-06-03,0.08625000000000001,0.7567499999999999,0.157,0.94725,0.0747142857142857,0.7933571428571428,0.1320714285714286,0.5730642857142857
2019-06-05,0.08316666666666668,0.7391666666666666,0.17783333333333332,0.9833666666666666,0.07716666666666666,0.7654166666666667,0.15741666666666668,0.5881
2019-06-06,0.05615094339622642,0.7601509433962264,0.1837169811320754,0.8970490566037731,0.05784999999999999,0.7656666666666667,0.17651666666666663,0.8333999999999996
2019-06-08,0.0,0.0,0.0,0.0,0.126,0.734,0.14,0.6188
2019-06-09,0.0872,0.7283999999999999,0.18439999999999998,0.99106,0.08516666666666667,0.7318333333333334,0.18300000000000002,0.9900666666666668
2019-06-11,0.067,0.775375,0.157375,0.9446499999999999,0.054214285714285715,0.8073571428571428,0.1382857142857143,0.8988785714285716
2019-06-12,0.10185714285714287,0.722857142857143,0.17557142857142857,0.7114714285714285,0.09975,0.7455833333333334,0.15483333333333332,0.6813666666666668
2019-06-13,0.057249999999999995,0.80475,0.138,0.9653750000000001,0.07471428571428572,0.7994285714285716,0.12585714285714283,0.5034142857142857
2019-06-14,0.02466666666666667,0.8119999999999999,0.163,0.9954999999999999,0.06140000000000001,0.8046,0.1338,0.26108000000000003
